meaning,abs_pearson
Nb__std__OFM_component_11,
Nb__std__OFM_component_12,
Nb__std__OFM_component_13,
Nb__std__OFM_component_14,
Nb__std__OFM_component_15,
Nb__std__OFM_component_16,
Nb__std__OFM_component_17,
Nb__std__OFM_component_18,
Nb__std__OFM_component_19,
Nb__std__OFM_component_2,
Nb__std__OFM_component_20,
Nb__std__OFM_component_21,
Nb__std__OFM_component_22,
Nb__std__OFM_component_23,
Nb__std__OFM_component_24,
Nb__std__OFM_component_25,
Nb__std__OFM_component_26,
Nb__std__OFM_component_27,
Nb__std__OFM_component_28,
Nb__std__OFM_component_29,
Nb__std__OFM_component_3,
Nb__std__OFM_component_30,
Nb__std__OFM_component_31,
Nb__std__OFM_component_4,
Nb__std__OFM_component_5,
Nb__std__OFM_component_6,
Nb__std__OFM_component_7,
Nb__std__OFM_component_8,
Nb__std__OFM_component_9,
Nb__std__atomic_number_norm,
Nb__std__atomic_radius_norm,
Nd__mean__OFM_component_0,
Nd__mean__OFM_component_10,
Nd__mean__OFM_component_11,
Nd__mean__OFM_component_12,
Nd__mean__OFM_component_13,
Nd__mean__OFM_component_14,
Nd__mean__OFM_component_15,
Nd__mean__OFM_component_16,
Nd__mean__OFM_component_17,
Nd__mean__OFM_component_18,
Nd__mean__OFM_component_19,
Nd__mean__OFM_component_2,
Nd__mean__OFM_component_20,
Nd__mean__OFM_component_22,
Nd__mean__OFM_component_23,
Nd__mean__OFM_component_24,
Nd__mean__OFM_component_25,
Nd__mean__OFM_component_26,
Nd__mean__OFM_component_27,
Nd__mean__OFM_component_28,
Nd__mean__OFM_component_29,
Nd__mean__OFM_component_3,
Nd__mean__OFM_component_30,
Nd__mean__OFM_component_31,
Nd__mean__OFM_component_4,
Nd__mean__OFM_component_5,
Nd__mean__OFM_component_6,
Nd__mean__OFM_component_7,
Nd__mean__OFM_component_8,
Nd__mean__OFM_component_9,
Nd__std__OFM_component_0,
Nd__std__OFM_component_1,
Nd__std__OFM_component_10,
Nd__std__OFM_component_11,
Nd__std__OFM_component_12,
Nd__std__OFM_component_13,
Nd__std__OFM_component_14,
Nd__std__OFM_component_15,
Nd__std__OFM_component_16,
Nd__std__OFM_component_17,
Nd__std__OFM_component_18,
Nd__std__OFM_component_19,
Nd__std__OFM_component_2,
Nd__std__OFM_component_20,
Nd__std__OFM_component_21,
Nd__std__OFM_component_22,
Nd__std__OFM_component_23,
Nd__std__OFM_component_24,
Nd__std__OFM_component_25,
Nd__std__OFM_component_26,
Nd__std__OFM_component_27,
Nd__std__OFM_component_28,
Nd__std__OFM_component_29,
Nd__std__OFM_component_3,
Nd__std__OFM_component_30,
Nd__std__OFM_component_31,
Nd__std__OFM_component_4,
Nd__std__OFM_component_5,
Nd__std__OFM_component_6,
Nd__std__OFM_component_7,
Nd__std__OFM_component_8,
Nd__std__OFM_component_9,
Nd__std__atomic_mass_norm,
Nd__std__atomic_radius_norm,
Nd__std__magmom,
Ni__mean__OFM_component_0,
Ni__mean__OFM_component_10,
Ni__mean__OFM_component_11,
Ni__mean__OFM_component_12,
Ni__mean__OFM_component_13,
Ni__mean__OFM_component_14,
Ni__mean__OFM_component_16,
Ni__mean__OFM_component_17,
Ni__mean__OFM_component_18,
Ni__mean__OFM_component_19,
Ni__mean__OFM_component_2,
Ni__mean__OFM_component_20,
Ni__mean__OFM_component_21,
Ni__mean__OFM_component_22,
Ni__mean__OFM_component_23,
Ni__mean__OFM_component_24,
Ni__mean__OFM_component_25,
Ni__mean__OFM_component_26,
Ni__mean__OFM_component_27,
Ni__mean__OFM_component_28,
Ni__mean__OFM_component_29,
Ni__mean__OFM_component_3,
Ni__mean__OFM_component_30,
Ni__mean__OFM_component_31,
Ni__mean__OFM_component_4,
Ni__mean__OFM_component_5,
Ni__mean__OFM_component_6,
Ni__mean__OFM_component_7,
Ni__mean__OFM_component_8,
Ni__mean__OFM_component_9,
Ni__std__OFM_component_0,
Ni__std__OFM_component_1,
Ni__std__OFM_component_10,
Ni__std__OFM_component_11,
Ni__std__OFM_component_12,
Ni__std__OFM_component_13,
Ni__std__OFM_component_14,
Ni__std__OFM_component_15,
Ni__std__OFM_component_16,
Ni__std__OFM_component_17,
Ni__std__OFM_component_18,
Ni__std__OFM_component_19,
Ni__std__OFM_component_2,
Ni__std__OFM_component_20,
Ni__std__OFM_component_21,
Ni__std__OFM_component_22,
Ni__std__OFM_component_23,
Ni__std__OFM_component_24,
Ni__std__OFM_component_25,
Ni__std__OFM_component_26,
Ni__std__OFM_component_27,
Ni__std__OFM_component_28,
Ni__std__OFM_component_29,
Ni__std__OFM_component_3,
Ni__std__OFM_component_30,
Ni__std__OFM_component_31,
Ni__std__OFM_component_4,
Ni__std__OFM_component_5,
Ni__std__OFM_component_6,
Ni__std__OFM_component_7,
Ni__std__OFM_component_8,
Ni__std__OFM_component_9,
Np__mean__OFM_component_0,
Np__mean__OFM_component_10,
Np__mean__OFM_component_11,
Np__mean__OFM_component_12,
Np__mean__OFM_component_13,
Np__mean__OFM_component_14,
Np__mean__OFM_component_15,
Np__mean__OFM_component_16,
Np__mean__OFM_component_17,
Np__mean__OFM_component_18,
Np__mean__OFM_component_19,
Np__mean__OFM_component_2,
Np__mean__OFM_component_20,
Np__mean__OFM_component_22,
Np__mean__OFM_component_23,
Np__mean__OFM_component_24,
Np__mean__OFM_component_25,
Np__mean__OFM_component_26,
Np__mean__OFM_component_27,
Np__mean__OFM_component_28,
Np__mean__OFM_component_29,
Np__mean__OFM_component_3,
Np__mean__OFM_component_30,
Np__mean__OFM_component_31,
Np__mean__OFM_component_4,
Np__mean__OFM_component_5,
Np__mean__OFM_component_6,
Np__mean__OFM_component_7,
Np__mean__OFM_component_9,
Np__std__OFM_component_0,
Np__std__OFM_component_1,
Np__std__OFM_component_10,
Np__std__OFM_component_11,
Np__std__OFM_component_12,
Np__std__OFM_component_13,
Np__std__OFM_component_14,
Np__std__OFM_component_15,
Np__std__OFM_component_16,
Np__std__OFM_component_17,
Np__std__OFM_component_18,
Np__std__OFM_component_19,
Np__std__OFM_component_2,
Np__std__OFM_component_20,
Np__std__OFM_component_21,
Np__std__OFM_component_22,
Np__std__OFM_component_23,
Np__std__OFM_component_24,
Np__std__OFM_component_25,
Np__std__OFM_component_26,
Np__std__OFM_component_27,
Np__std__OFM_component_28,
Np__std__OFM_component_29,
Np__std__OFM_component_3,
Np__std__OFM_component_30,
Np__std__OFM_component_31,
Np__std__OFM_component_4,
Np__std__OFM_component_5,
Np__std__OFM_component_6,
Np__std__OFM_component_7,
Np__std__OFM_component_8,
Np__std__OFM_component_9,
Np__std__atomic_number_norm,
Np__std__magmom,
O__mean__OFM_component_0,
O__mean__OFM_component_10,
O__mean__OFM_component_11,
O__mean__OFM_component_12,
O__mean__OFM_component_13,
O__mean__OFM_component_14,
O__mean__OFM_component_15,
O__mean__OFM_component_16,
O__mean__OFM_component_17,
O__mean__OFM_component_18,
O__mean__OFM_component_19,
O__mean__OFM_component_2,
O__mean__OFM_component_20,
O__mean__OFM_component_21,
O__mean__OFM_component_22,
O__mean__OFM_component_23,
O__mean__OFM_component_24,
O__mean__OFM_component_25,
O__mean__OFM_component_26,
O__mean__OFM_component_27,
O__mean__OFM_component_28,
O__mean__OFM_component_29,
O__mean__OFM_component_3,
O__mean__OFM_component_30,
O__mean__OFM_component_31,
O__mean__OFM_component_4,
O__mean__OFM_component_6,
O__mean__OFM_component_7,
O__mean__OFM_component_8,
O__mean__OFM_component_9,
O__std__OFM_component_0,
O__std__OFM_component_1,
O__std__OFM_component_10,
O__std__OFM_component_11,
O__std__OFM_component_12,
O__std__OFM_component_13,
O__std__OFM_component_14,
O__std__OFM_component_15,
O__std__OFM_component_16,
O__std__OFM_component_17,
O__std__OFM_component_18,
O__std__OFM_component_19,
O__std__OFM_component_2,
O__std__OFM_component_20,
O__std__OFM_component_21,
O__std__OFM_component_22,
O__std__OFM_component_23,
O__std__OFM_component_24,
O__std__OFM_component_25,
O__std__OFM_component_26,
O__std__OFM_component_27,
O__std__OFM_component_28,
O__std__OFM_component_29,
O__std__OFM_component_3,
O__std__OFM_component_30,
O__std__OFM_component_31,
O__std__OFM_component_4,
O__std__OFM_component_5,
O__std__OFM_component_6,
O__std__OFM_component_7,
O__std__OFM_component_8,
O__std__OFM_component_9,
O__std__electron_affinity_norm,
Os__mean__OFM_component_0,
Os__mean__OFM_component_10,
Os__mean__OFM_component_11,
Os__mean__OFM_component_12,
Os__mean__OFM_component_14,
Os__mean__OFM_component_15,
Os__mean__OFM_component_16,
Os__mean__OFM_component_17,
Os__mean__OFM_component_18,
Os__mean__OFM_component_19,
Os__mean__OFM_component_2,
Os__mean__OFM_component_20,
Os__mean__OFM_component_21,
Os__mean__OFM_component_22,
Os__mean__OFM_component_23,
Os__mean__OFM_component_24,
Os__mean__OFM_component_25,
Os__mean__OFM_component_26,
Os__mean__OFM_component_27,
Os__mean__OFM_component_28,
Os__mean__OFM_component_29,
Os__mean__OFM_component_3,
Os__mean__OFM_component_30,
Os__mean__OFM_component_4,
Os__mean__OFM_component_5,
Os__mean__OFM_component_6,
Os__mean__OFM_component_7,
Os__mean__OFM_component_8,
Os__mean__OFM_component_9,
Os__std__OFM_component_0,
Os__std__OFM_component_1,
Os__std__OFM_component_10,
Os__std__OFM_component_11,
Os__std__OFM_component_12,
Os__std__OFM_component_13,
Os__std__OFM_component_14,
Os__std__OFM_component_15,
Os__std__OFM_component_16,
Os__std__OFM_component_17,
Os__std__OFM_component_18,
Os__std__OFM_component_19,
Os__std__OFM_component_2,
Os__std__OFM_component_20,
Os__std__OFM_component_21,
Os__std__OFM_component_22,
Os__std__OFM_component_23,
Os__std__OFM_component_24,
Os__std__OFM_component_25,
Os__std__OFM_component_26,
Os__std__OFM_component_27,
Os__std__OFM_component_28,
Os__std__OFM_component_29,
Os__std__OFM_component_3,
Os__std__OFM_component_30,
Os__std__OFM_component_31,
Os__std__OFM_component_4,
Os__std__OFM_component_5,
Os__std__OFM_component_6,
Os__std__OFM_component_7,
Os__std__OFM_component_8,
Os__std__OFM_component_9,
Os__std__atomic_mass_norm,
Os__std__atomic_number_norm,
Os__std__atomic_radius_norm,
Os__std__electron_affinity_norm,
Os__std__magmom,
P__mean__OFM_component_0,
P__mean__OFM_component_10,
P__mean__OFM_component_11,
P__mean__OFM_component_12,
P__mean__OFM_component_13,
P__mean__OFM_component_14,
P__mean__OFM_component_15,
P__mean__OFM_component_16,
P__mean__OFM_component_17,
P__mean__OFM_component_18,
P__mean__OFM_component_19,
P__mean__OFM_component_2,
P__mean__OFM_component_20,
P__mean__OFM_component_21,
P__mean__OFM_component_22,
P__mean__OFM_component_23,
P__mean__OFM_component_24,
P__mean__OFM_component_25,
P__mean__OFM_component_26,
P__mean__OFM_component_27,
P__mean__OFM_component_28,
P__mean__OFM_component_29,
P__mean__OFM_component_3,
P__mean__OFM_component_30,
P__mean__OFM_component_31,
P__mean__OFM_component_5,
P__mean__OFM_component_6,
P__mean__OFM_component_7,
P__mean__OFM_component_8,
P__mean__OFM_component_9,
P__std__OFM_component_0,
P__std__OFM_component_1,
P__std__OFM_component_10,
P__std__OFM_component_11,
P__std__OFM_component_12,
P__std__OFM_component_13,
P__std__OFM_component_14,
P__std__OFM_component_15,
P__std__OFM_component_16,
P__std__OFM_component_17,
P__std__OFM_component_18,
P__std__OFM_component_19,
P__std__OFM_component_2,
P__std__OFM_component_20,
P__std__OFM_component_21,
P__std__OFM_component_22,
P__std__OFM_component_23,
P__std__OFM_component_24,
P__std__OFM_component_25,
P__std__OFM_component_26,
P__std__OFM_component_27,
P__std__OFM_component_28,
P__std__OFM_component_29,
P__std__OFM_component_3,
P__std__OFM_component_30,
P__std__OFM_component_31,
P__std__OFM_component_4,
P__std__OFM_component_5,
P__std__OFM_component_6,
P__std__OFM_component_7,
P__std__OFM_component_8,
P__std__OFM_component_9,
P__std__electron_affinity_norm,
Pa__mean__OFM_component_0,
Pa__mean__OFM_component_10,
Pa__mean__OFM_component_11,
Pa__mean__OFM_component_12,
Pa__mean__OFM_component_13,
Pa__mean__OFM_component_14,
Pa__mean__OFM_component_15,
Pa__mean__OFM_component_16,
Pa__mean__OFM_component_17,
Pa__mean__OFM_component_18,
Pa__mean__OFM_component_2,
Pa__mean__OFM_component_20,
Pa__mean__OFM_component_21,
Pa__mean__OFM_component_22,
Pa__mean__OFM_component_23,
Pa__mean__OFM_component_24,
Pa__mean__OFM_component_25,
Pa__mean__OFM_component_26,
Pa__mean__OFM_component_27,
Pa__mean__OFM_component_28,
Pa__mean__OFM_component_29,
Pa__mean__OFM_component_3,
Pa__mean__OFM_component_30,
Pa__mean__OFM_component_31,
Pa__mean__OFM_component_4,
Pa__mean__OFM_component_5,
Pa__mean__OFM_component_6,
Pa__mean__OFM_component_7,
Pa__mean__OFM_component_9,
Pa__std__OFM_component_0,
Pa__std__OFM_component_1,
Pa__std__OFM_component_10,
Pa__std__OFM_component_11,
Pa__std__OFM_component_12,
Pa__std__OFM_component_13,
Pa__std__OFM_component_14,
Pa__std__OFM_component_15,
Pa__std__OFM_component_16,
Pa__std__OFM_component_17,
Pa__std__OFM_component_18,
Pa__std__OFM_component_19,
Pa__std__OFM_component_2,
Pa__std__OFM_component_20,
Pa__std__OFM_component_21,
Pa__std__OFM_component_22,
Pa__std__OFM_component_23,
Pa__std__OFM_component_24,
Pa__std__OFM_component_25,
Pa__std__OFM_component_26,
Pa__std__OFM_component_27,
Pa__std__OFM_component_28,
Pa__std__OFM_component_29,
Pa__std__OFM_component_3,
Pa__std__OFM_component_30,
Pa__std__OFM_component_31,
Pa__std__OFM_component_4,
Pa__std__OFM_component_5,
Pa__std__OFM_component_6,
Pa__std__OFM_component_7,
Pa__std__OFM_component_8,
Pa__std__OFM_component_9,
Pa__std__atomic_mass_norm,
Pa__std__atomic_number_norm,
Pa__std__atomic_radius_norm,
Pa__std__electron_affinity_norm,
Pa__std__magmom,
Pb__mean__OFM_component_0,
Pb__mean__OFM_component_10,
Pb__mean__OFM_component_11,
Pb__mean__OFM_component_12,
Pb__mean__OFM_component_13,
Pb__mean__OFM_component_14,
Pb__mean__OFM_component_15,
Pb__mean__OFM_component_16,
Pb__mean__OFM_component_18,
Pb__mean__OFM_component_19,
Pb__mean__OFM_component_2,
Pb__mean__OFM_component_20,
Pb__mean__OFM_component_21,
Pb__mean__OFM_component_22,
Pb__mean__OFM_component_23,
Pb__mean__OFM_component_24,
Pb__mean__OFM_component_25,
Pb__mean__OFM_component_26,
Pb__mean__OFM_component_27,
Pb__mean__OFM_component_28,
Pb__mean__OFM_component_29,
Pb__mean__OFM_component_30,
Pb__mean__OFM_component_4,
Pb__mean__OFM_component_5,
Pb__mean__OFM_component_6,
Pb__mean__OFM_component_7,
Pb__mean__OFM_component_8,
Pb__mean__OFM_component_9,
Pb__std__OFM_component_0,
Pb__std__OFM_component_1,
Pb__std__OFM_component_10,
Pb__std__OFM_component_11,
Pb__std__OFM_component_12,
Pb__std__OFM_component_13,
Pb__std__OFM_component_14,
Pb__std__OFM_component_15,
Pb__std__OFM_component_16,
Pb__std__OFM_component_17,
Pb__std__OFM_component_18,
Pb__std__OFM_component_19,
Pb__std__OFM_component_2,
Pb__std__OFM_component_20,
Pb__std__OFM_component_21,
Pb__std__OFM_component_22,
Pb__std__OFM_component_23,
Pb__std__OFM_component_24,
Pb__std__OFM_component_25,
Pb__std__OFM_component_26,
Pb__std__OFM_component_27,
Pb__std__OFM_component_28,
Pb__std__OFM_component_29,
Pb__std__OFM_component_3,
Pb__std__OFM_component_30,
Pb__std__OFM_component_31,
Pb__std__OFM_component_4,
Pb__std__OFM_component_5,
Pb__std__OFM_component_6,
Pb__std__OFM_component_7,
Pb__std__OFM_component_8,
Pb__std__OFM_component_9,
Pb__std__atomic_number_norm,
Pb__std__atomic_radius_norm,
Pb__std__magmom,
Pd__mean__OFM_component_0,
Pd__mean__OFM_component_1,
Pd__mean__OFM_component_10,
Pd__mean__OFM_component_11,
Pd__mean__OFM_component_12,
Pd__mean__OFM_component_13,
Pd__mean__OFM_component_14,
Pd__mean__OFM_component_15,
Pd__mean__OFM_component_16,
Pd__mean__OFM_component_18,
Pd__mean__OFM_component_19,
Pd__mean__OFM_component_2,
Pd__mean__OFM_component_20,
Pd__mean__OFM_component_21,
Pd__mean__OFM_component_22,
Pd__mean__OFM_component_23,
Pd__mean__OFM_component_24,
Pd__mean__OFM_component_25,
Pd__mean__OFM_component_26,
Pd__mean__OFM_component_27,
Pd__mean__OFM_component_28,
Pd__mean__OFM_component_29,
Pd__mean__OFM_component_3,
Pd__mean__OFM_component_30,
Pd__mean__OFM_component_31,
Pd__mean__OFM_component_4,
Pd__mean__OFM_component_5,
Pd__mean__OFM_component_6,
Pd__mean__OFM_component_7,
Pd__mean__OFM_component_8,
Pd__mean__OFM_component_9,
Pd__mean__magmom,
Pd__std__OFM_component_0,
Pd__std__OFM_component_1,
Pd__std__OFM_component_10,
Pd__std__OFM_component_11,
Pd__std__OFM_component_12,
Pd__std__OFM_component_13,
Pd__std__OFM_component_14,
Pd__std__OFM_component_15,
Pd__std__OFM_component_16,
Pd__std__OFM_component_17,
Pd__std__OFM_component_18,
Pd__std__OFM_component_19,
Pd__std__OFM_component_2,
Pd__std__OFM_component_20,
Pd__std__OFM_component_21,
Pd__std__OFM_component_22,
Pd__std__OFM_component_23,
Pd__std__OFM_component_24,
Pd__std__OFM_component_25,
Pd__std__OFM_component_26,
Pd__std__OFM_component_27,
Pd__std__OFM_component_28,
Pd__std__OFM_component_29,
Pd__std__OFM_component_3,
Pd__std__OFM_component_30,
Pd__std__OFM_component_31,
Pd__std__OFM_component_4,
Pd__std__OFM_component_5,
Pd__std__OFM_component_6,
Pd__std__OFM_component_7,
Pd__std__OFM_component_8,
Pd__std__OFM_component_9,
Pd__std__atomic_mass_norm,
Pd__std__atomic_number_norm,
Pd__std__electron_affinity_norm,
Pd__std__magmom,
Pr__mean__OFM_component_0,
Pr__mean__OFM_component_10,
Pr__mean__OFM_component_11,
Pr__mean__OFM_component_12,
Pr__mean__OFM_component_13,
Pr__mean__OFM_component_14,
Pr__mean__OFM_component_15,
Pr__mean__OFM_component_16,
Pr__mean__OFM_component_17,
Pr__mean__OFM_component_18,
Pr__mean__OFM_component_19,
Pr__mean__OFM_component_2,
Pr__mean__OFM_component_21,
Pr__mean__OFM_component_22,
Pr__mean__OFM_component_23,
Pr__mean__OFM_component_24,
Pr__mean__OFM_component_25,
Pr__mean__OFM_component_26,
Pr__mean__OFM_component_27,
Pr__mean__OFM_component_28,
Pr__mean__OFM_component_29,
Pr__mean__OFM_component_3,
Pr__mean__OFM_component_30,
Pr__mean__OFM_component_31,
Pr__mean__OFM_component_4,
Pr__mean__OFM_component_5,
Pr__mean__OFM_component_6,
Pr__mean__OFM_component_7,
Pr__mean__OFM_component_8,
Pr__mean__OFM_component_9,
Pr__std__OFM_component_0,
Pr__std__OFM_component_1,
Pr__std__OFM_component_10,
Pr__std__OFM_component_11,
Pr__std__OFM_component_12,
Pr__std__OFM_component_13,
Pr__std__OFM_component_14,
Pr__std__OFM_component_15,
Pr__std__OFM_component_16,
Pr__std__OFM_component_17,
Pr__std__OFM_component_18,
Pr__std__OFM_component_19,
Pr__std__OFM_component_2,
Pr__std__OFM_component_20,
Pr__std__OFM_component_21,
Pr__std__OFM_component_22,
Pr__std__OFM_component_23,
